,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,0.006439742410303588,0.011039558417663294,0.010119595216191352,0.007359705611775529,0.004599816007359705,0.007359705611775529,0.0018399264029438822,0.010119595216191352,0.007359705611775529,0.0036798528058877645,0.006439742410303588,0.0027598896044158236,0.005519779208831647,0.005519779208831647,0.006439742410303588,0.0027598896044158236,0.012879484820607176,0.00919963201471941,0.007359705611775529,0.012879484820607176,0.00827966881324747,0.011039558417663294,0.00919963201471941,0.007359705611775529,0.005519779208831647,0.006439742410303588,0.0036798528058877645,0.0027598896044158236,0.00827966881324747,0.006439742410303588,0.006439742410303588,0.0036798528058877645,0.00827966881324747,0.00919963201471941,0.006439742410303588,0.00827966881324747,0.004599816007359705,0.00919963201471941,0.006439742410303588,0.004599816007359705,0.00919963201471941,0.007359705611775529,0.006439742410303588,0.0027598896044158236,0.00827966881324747,0.005519779208831647,0.004599816007359705,0.004599816007359705,0.007359705611775529,0.006439742410303588,0.0036798528058877645,0.004599816007359705,0.007359705611775529,0.004599816007359705,0.0027598896044158236,0.0018399264029438822,0.006439742410303588,0.005519779208831647,0.007359705611775529,0.00827966881324747,0.004599816007359705,0.004599816007359705,0.0036798528058877645,0.006439742410303588,0.004599816007359705,0.006439742410303588,0.005519779208831647,0.0036798528058877645,0.011039558417663294,0.004599816007359705,0.0018399264029438822,0.0036798528058877645,0.005519779208831647,0.006439742410303588,0.005519779208831647,0.007359705611775529,0.007359705611775529,0.006439742410303588,0.006439742410303588,0.007359705611775529,0.011959521619135235,0.00827966881324747,0.00827966881324747,0.0036798528058877645,0.00827966881324747,0.007359705611775529,0.007359705611775529,0.0036798528058877645,0.006439742410303588,0.006439742410303588,0.0036798528058877645,0.005519779208831647,0.0036798528058877645,0.007359705611775529,0.011959521619135235,0.004599816007359705,0.007359705611775529,0.007359705611775529,0.00919963201471941,0.00827966881324747,0.004599816007359705,0.012879484820607176,0.010119595216191352,0.00827966881324747,0.005519779208831647,0.00827966881324747,0.006439742410303588,0.0036798528058877645,0.0036798528058877645,0.007359705611775529,0.00827966881324747,0.006439742410303588,0.00827966881324747,0.005519779208831647,0.0027598896044158236,0.007359705611775529,0.00827966881324747,0.00827966881324747,0.011959521619135235,0.006439742410303588,0.005519779208831647,0.00919963201471941,0.007359705611775529,0.006439742410303588,0.006439742410303588,0.007359705611775529,0.006439742410303588,0.011959521619135235,0.007359705611775529,0.00827966881324747,0.0027598896044158236,0.011039558417663294,0.005519779208831647,0.006439742410303588,0.00827966881324747,0.004599816007359705,0.0036798528058877645,0.0036798528058877645,0.0036798528058877645,0.004599816007359705,0.011039558417663294,0.004599816007359705,0.00827966881324747,0.011959521619135235,0.011039558417663294,0.00919963201471941,0.005519779208831647,0.006439742410303588,0.004599816007359705,0.005519779208831647
1,0.004935834155972359,0.008884501480750246,0.004935834155972359,0.003948667324777887,0.004935834155972359,0.006910167818361303,0.006910167818361303,0.009871668311944718,0.01085883514313919,0.0029615004935834156,0.004935834155972359,0.009871668311944718,0.004935834155972359,0.003948667324777887,0.005923000987166831,0.007897334649555774,0.008884501480750246,0.007897334649555774,0.008884501480750246,0.007897334649555774,0.01085883514313919,0.006910167818361303,0.006910167818361303,0.0029615004935834156,0.011846001974333662,0.003948667324777887,0.003948667324777887,0.006910167818361303,0.008884501480750246,0.007897334649555774,0.004935834155972359,0.006910167818361303,0.011846001974333662,0.0029615004935834156,0.003948667324777887,0.007897334649555774,0.006910167818361303,0.006910167818361303,0.006910167818361303,0.007897334649555774,0.004935834155972359,0.005923000987166831,0.011846001974333662,0.007897334649555774,0.003948667324777887,0.004935834155972359,0.004935834155972359,0.005923000987166831,0.006910167818361303,0.003948667324777887,0.004935834155972359,0.006910167818361303,0.006910167818361303,0.013820335636722606,0.004935834155972359,0.0029615004935834156,0.004935834155972359,0.003948667324777887,0.0019743336623889436,0.008884501480750246,0.003948667324777887,0.004935834155972359,0.01085883514313919,0.003948667324777887,0.005923000987166831,0.009871668311944718,0.008884501480750246,0.006910167818361303,0.005923000987166831,0.004935834155972359,0.005923000987166831,0.005923000987166831,0.01085883514313919,0.004935834155972359,0.005923000987166831,0.003948667324777887,0.004935834155972359,0.007897334649555774,0.004935834155972359,0.005923000987166831,0.006910167818361303,0.005923000987166831,0.008884501480750246,0.004935834155972359,0.003948667324777887,0.005923000987166831,0.0019743336623889436,0.004935834155972359,0.007897334649555774,0.0029615004935834156,0.005923000987166831,0.01085883514313919,0.006910167818361303,0.005923000987166831,0.006910167818361303,0.005923000987166831,0.01085883514313919,0.008884501480750246,0.003948667324777887,0.007897334649555774,0.009871668311944718,0.007897334649555774,0.006910167818361303,0.005923000987166831,0.006910167818361303,0.011846001974333662,0.007897334649555774,0.006910167818361303,0.004935834155972359,0.0029615004935834156,0.003948667324777887,0.004935834155972359,0.007897334649555774,0.0019743336623889436,0.01085883514313919,0.007897334649555774,0.006910167818361303,0.005923000987166831,0.007897334649555774,0.003948667324777887,0.011846001974333662,0.005923000987166831,0.005923000987166831,0.01085883514313919,0.006910167818361303,0.007897334649555774,0.007897334649555774,0.004935834155972359,0.009871668311944718,0.006910167818361303,0.0029615004935834156,0.003948667324777887,0.003948667324777887,0.006910167818361303,0.006910167818361303,0.009871668311944718,0.008884501480750246,0.009871668311944718,0.007897334649555774,0.007897334649555774,0.005923000987166831,0.009871668311944718,0.005923000987166831,0.003948667324777887,0.007897334649555774,0.007897334649555774,0.004935834155972359,0.004935834155972359,0.008884501480750246,0.005923000987166831
2,0.005084745762711864,0.00847457627118644,0.010169491525423728,0.007627118644067797,0.006779661016949152,0.009322033898305085,0.006779661016949152,0.006779661016949152,0.003389830508474576,0.012711864406779662,0.013559322033898305,0.006779661016949152,0.005932203389830509,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.005932203389830509,0.00423728813559322,0.007627118644067797,0.005932203389830509,0.005084745762711864,0.007627118644067797,0.011864406779661017,0.011016949152542373,0.007627118644067797,0.00423728813559322,0.00847457627118644,0.009322033898305085,0.005932203389830509,0.007627118644067797,0.007627118644067797,0.005932203389830509,0.006779661016949152,0.007627118644067797,0.007627118644067797,0.005932203389830509,0.010169491525423728,0.006779661016949152,0.005932203389830509,0.012711864406779662,0.00423728813559322,0.007627118644067797,0.005932203389830509,0.006779661016949152,0.006779661016949152,0.00847457627118644,0.005084745762711864,0.005932203389830509,0.007627118644067797,0.007627118644067797,0.001694915254237288,0.007627118644067797,0.007627118644067797,0.006779661016949152,0.007627118644067797,0.003389830508474576,0.007627118644067797,0.002542372881355932,0.007627118644067797,0.003389830508474576,0.00423728813559322,0.00423728813559322,0.009322033898305085,0.00847457627118644,0.007627118644067797,0.002542372881355932,0.005084745762711864,0.00423728813559322,0.007627118644067797,0.005084745762711864,0.002542372881355932,0.005932203389830509,0.005084745762711864,0.005932203389830509,0.00423728813559322,0.005084745762711864,0.006779661016949152,0.007627118644067797,0.005932203389830509,0.00423728813559322,0.006779661016949152,0.006779661016949152,0.005084745762711864,0.007627118644067797,0.006779661016949152,0.00423728813559322,0.005932203389830509,0.005084745762711864,0.002542372881355932,0.007627118644067797,0.006779661016949152,0.005932203389830509,0.005932203389830509,0.007627118644067797,0.006779661016949152,0.005932203389830509,0.001694915254237288,0.005932203389830509,0.011864406779661017,0.005932203389830509,0.007627118644067797,0.006779661016949152,0.006779661016949152,0.007627118644067797,0.005932203389830509,0.007627118644067797,0.00423728813559322,0.00847457627118644,0.007627118644067797,0.00423728813559322,0.005932203389830509,0.005084745762711864,0.006779661016949152,0.009322033898305085,0.00847457627118644,0.006779661016949152,0.006779661016949152,0.007627118644067797,0.010169491525423728,0.011016949152542373,0.010169491525423728,0.006779661016949152,0.005932203389830509,0.006779661016949152,0.006779661016949152,0.005932203389830509,0.005932203389830509,0.006779661016949152,0.006779661016949152,0.003389830508474576,0.007627118644067797,0.010169491525423728,0.005084745762711864,0.005084745762711864,0.005932203389830509,0.007627118644067797,0.006779661016949152,0.006779661016949152,0.005932203389830509,0.00423728813559322,0.006779661016949152,0.00847457627118644,0.005932203389830509,0.00423728813559322,0.006779661016949152,0.005084745762711864,0.005084745762711864,0.00847457627118644,0.00423728813559322,0.00423728813559322
3,0.004576659038901602,0.004576659038901602,0.008009153318077803,0.004576659038901602,0.005720823798627002,0.004576659038901602,0.002288329519450801,0.008009153318077803,0.006864988558352402,0.004576659038901602,0.003432494279176201,0.003432494279176201,0.004576659038901602,0.006864988558352402,0.005720823798627002,0.008009153318077803,0.005720823798627002,0.002288329519450801,0.003432494279176201,0.009153318077803204,0.003432494279176201,0.005720823798627002,0.011441647597254004,0.008009153318077803,0.006864988558352402,0.010297482837528604,0.004576659038901602,0.003432494279176201,0.005720823798627002,0.0011441647597254005,0.005720823798627002,0.004576659038901602,0.006864988558352402,0.006864988558352402,0.008009153318077803,0.009153318077803204,0.011441647597254004,0.006864988558352402,0.004576659038901602,0.008009153318077803,0.006864988558352402,0.009153318077803204,0.014874141876430207,0.006864988558352402,0.010297482837528604,0.005720823798627002,0.003432494279176201,0.005720823798627002,0.004576659038901602,0.006864988558352402,0.009153318077803204,0.009153318077803204,0.009153318077803204,0.017162471395881007,0.004576659038901602,0.008009153318077803,0.005720823798627002,0.013729977116704805,0.004576659038901602,0.003432494279176201,0.006864988558352402,0.005720823798627002,0.006864988558352402,0.008009153318077803,0.006864988558352402,0.008009153318077803,0.008009153318077803,0.004576659038901602,0.004576659038901602,0.009153318077803204,0.012585812356979404,0.004576659038901602,0.005720823798627002,0.002288329519450801,0.008009153318077803,0.004576659038901602,0.005720823798627002,0.008009153318077803,0.009153318077803204,0.006864988558352402,0.002288329519450801,0.004576659038901602,0.005720823798627002,0.005720823798627002,0.002288329519450801,0.008009153318077803,0.002288329519450801,0.011441647597254004,0.006864988558352402,0.006864988558352402,0.005720823798627002,0.006864988558352402,0.004576659038901602,0.005720823798627002,0.009153318077803204,0.006864988558352402,0.006864988558352402,0.003432494279176201,0.008009153318077803,0.012585812356979404,0.005720823798627002,0.002288329519450801,0.005720823798627002,0.011441647597254004,0.006864988558352402,0.009153318077803204,0.0011441647597254005,0.012585812356979404,0.008009153318077803,0.003432494279176201,0.003432494279176201,0.009153318077803204,0.011441647597254004,0.004576659038901602,0.004576659038901602,0.009153318077803204,0.008009153318077803,0.003432494279176201,0.004576659038901602,0.008009153318077803,0.008009153318077803,0.005720823798627002,0.004576659038901602,0.011441647597254004,0.008009153318077803,0.010297482837528604,0.004576659038901602,0.003432494279176201,0.003432494279176201,0.009153318077803204,0.014874141876430207,0.009153318077803204,0.008009153318077803,0.003432494279176201,0.003432494279176201,0.004576659038901602,0.005720823798627002,0.004576659038901602,0.004576659038901602,0.004576659038901602,0.008009153318077803,0.010297482837528604,0.011441647597254004,0.008009153318077803,0.009153318077803204,0.006864988558352402,0.005720823798627002,0.004576659038901602,0.003432494279176201,0.008009153318077803
4,0.007263922518159807,0.0036319612590799033,0.007263922518159807,0.00847457627118644,0.004842615012106538,0.00847457627118644,0.006053268765133172,0.007263922518159807,0.009685230024213076,0.0036319612590799033,0.007263922518159807,0.00847457627118644,0.006053268765133172,0.007263922518159807,0.0036319612590799033,0.006053268765133172,0.004842615012106538,0.00847457627118644,0.012106537530266344,0.00847457627118644,0.0036319612590799033,0.007263922518159807,0.006053268765133172,0.002421307506053269,0.010895883777239709,0.007263922518159807,0.0036319612590799033,0.00847457627118644,0.006053268765133172,0.004842615012106538,0.009685230024213076,0.0036319612590799033,0.004842615012106538,0.006053268765133172,0.0036319612590799033,0.007263922518159807,0.007263922518159807,0.004842615012106538,0.0036319612590799033,0.00847457627118644,0.00847457627118644,0.009685230024213076,0.013317191283292978,0.004842615012106538,0.007263922518159807,0.004842615012106538,0.007263922518159807,0.006053268765133172,0.004842615012106538,0.009685230024213076,0.006053268765133172,0.00847457627118644,0.004842615012106538,0.004842615012106538,0.0036319612590799033,0.013317191283292978,0.002421307506053269,0.0036319612590799033,0.006053268765133172,0.009685230024213076,0.004842615012106538,0.004842615012106538,0.002421307506053269,0.0036319612590799033,0.00847457627118644,0.004842615012106538,0.004842615012106538,0.0036319612590799033,0.004842615012106538,0.006053268765133172,0.009685230024213076,0.014527845036319613,0.007263922518159807,0.002421307506053269,0.004842615012106538,0.0036319612590799033,0.010895883777239709,0.0036319612590799033,0.009685230024213076,0.0036319612590799033,0.004842615012106538,0.004842615012106538,0.00847457627118644,0.01694915254237288,0.0036319612590799033,0.013317191283292978,0.006053268765133172,0.0036319612590799033,0.0012106537530266344,0.0036319612590799033,0.006053268765133172,0.007263922518159807,0.007263922518159807,0.006053268765133172,0.006053268765133172,0.018159806295399514,0.006053268765133172,0.010895883777239709,0.006053268765133172,0.0036319612590799033,0.006053268765133172,0.006053268765133172,0.0036319612590799033,0.013317191283292978,0.002421307506053269,0.004842615012106538,0.006053268765133172,0.010895883777239709,0.004842615012106538,0.012106537530266344,0.007263922518159807,0.007263922518159807,0.00847457627118644,0.006053268765133172,0.002421307506053269,0.00847457627118644,0.006053268765133172,0.006053268765133172,0.004842615012106538,0.004842615012106538,0.010895883777239709,0.0036319612590799033,0.006053268765133172,0.007263922518159807,0.010895883777239709,0.006053268765133172,0.009685230024213076,0.012106537530266344,0.006053268765133172,0.007263922518159807,0.006053268765133172,0.0036319612590799033,0.002421307506053269,0.0036319612590799033,0.006053268765133172,0.004842615012106538,0.004842615012106538,0.007263922518159807,0.004842615012106538,0.012106537530266344,0.0036319612590799033,0.002421307506053269,0.013317191283292978,0.004842615012106538,0.0036319612590799033,0.013317191283292978,0.00847457627118644,0.009685230024213076,0.00847457627118644,0.0036319612590799033
5,0.003926701570680628,0.003926701570680628,0.005235602094240838,0.002617801047120419,0.005235602094240838,0.005235602094240838,0.006544502617801047,0.005235602094240838,0.006544502617801047,0.003926701570680628,0.011780104712041885,0.009162303664921465,0.006544502617801047,0.005235602094240838,0.005235602094240838,0.003926701570680628,0.006544502617801047,0.007853403141361256,0.009162303664921465,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.007853403141361256,0.002617801047120419,0.006544502617801047,0.007853403141361256,0.005235602094240838,0.011780104712041885,0.007853403141361256,0.009162303664921465,0.005235602094240838,0.002617801047120419,0.009162303664921465,0.003926701570680628,0.013089005235602094,0.009162303664921465,0.006544502617801047,0.007853403141361256,0.010471204188481676,0.007853403141361256,0.006544502617801047,0.006544502617801047,0.013089005235602094,0.005235602094240838,0.015706806282722512,0.005235602094240838,0.006544502617801047,0.005235602094240838,0.006544502617801047,0.007853403141361256,0.005235602094240838,0.007853403141361256,0.009162303664921465,0.009162303664921465,0.006544502617801047,0.005235602094240838,0.005235602094240838,0.007853403141361256,0.006544502617801047,0.007853403141361256,0.009162303664921465,0.003926701570680628,0.002617801047120419,0.010471204188481676,0.006544502617801047,0.011780104712041885,0.005235602094240838,0.006544502617801047,0.009162303664921465,0.007853403141361256,0.006544502617801047,0.005235602094240838,0.007853403141361256,0.003926701570680628,0.003926701570680628,0.013089005235602094,0.005235602094240838,0.005235602094240838,0.010471204188481676,0.002617801047120419,0.006544502617801047,0.003926701570680628,0.003926701570680628,0.0013089005235602095,0.002617801047120419,0.006544502617801047,0.006544502617801047,0.007853403141361256,0.006544502617801047,0.002617801047120419,0.007853403141361256,0.010471204188481676,0.003926701570680628,0.005235602094240838,0.005235602094240838,0.010471204188481676,0.007853403141361256,0.011780104712041885,0.007853403141361256,0.002617801047120419,0.003926701570680628,0.003926701570680628,0.006544502617801047,0.009162303664921465,0.007853403141361256,0.010471204188481676,0.014397905759162303,0.009162303664921465,0.005235602094240838,0.005235602094240838,0.009162303664921465,0.002617801047120419,0.003926701570680628,0.006544502617801047,0.005235602094240838,0.002617801047120419,0.005235602094240838,0.006544502617801047,0.006544502617801047,0.002617801047120419,0.007853403141361256,0.003926701570680628,0.003926701570680628,0.002617801047120419,0.014397905759162303,0.010471204188481676,0.007853403141361256,0.006544502617801047,0.006544502617801047,0.006544502617801047,0.003926701570680628,0.010471204188481676,0.002617801047120419,0.006544502617801047,0.011780104712041885,0.002617801047120419,0.009162303664921465,0.007853403141361256,0.006544502617801047,0.007853403141361256,0.005235602094240838,0.006544502617801047,0.002617801047120419,0.010471204188481676,0.003926701570680628,0.009162303664921465,0.009162303664921465,0.003926701570680628,0.006544502617801047,0.002617801047120419
6,0.005865102639296188,0.006598240469208211,0.008797653958944282,0.004398826979472141,0.005131964809384164,0.005131964809384164,0.008797653958944282,0.005865102639296188,0.002932551319648094,0.005131964809384164,0.006598240469208211,0.0036656891495601175,0.008064516129032258,0.0036656891495601175,0.004398826979472141,0.009530791788856305,0.008064516129032258,0.007331378299120235,0.005131964809384164,0.005131964809384164,0.009530791788856305,0.010263929618768328,0.006598240469208211,0.007331378299120235,0.011730205278592375,0.008064516129032258,0.008064516129032258,0.006598240469208211,0.009530791788856305,0.010997067448680353,0.008064516129032258,0.009530791788856305,0.005865102639296188,0.007331378299120235,0.001466275659824047,0.005865102639296188,0.004398826979472141,0.013196480938416423,0.006598240469208211,0.006598240469208211,0.009530791788856305,0.0036656891495601175,0.008797653958944282,0.005131964809384164,0.01466275659824047,0.004398826979472141,0.007331378299120235,0.010263929618768328,0.007331378299120235,0.008797653958944282,0.0036656891495601175,0.005131964809384164,0.006598240469208211,0.005865102639296188,0.008797653958944282,0.005131964809384164,0.002932551319648094,0.007331378299120235,0.001466275659824047,0.012463343108504398,0.004398826979472141,0.010997067448680353,0.009530791788856305,0.002932551319648094,0.007331378299120235,0.008064516129032258,0.0021994134897360706,0.002932551319648094,0.008797653958944282,0.005131964809384164,0.004398826979472141,0.0036656891495601175,0.005865102639296188,0.005131964809384164,0.006598240469208211,0.004398826979472141,0.008797653958944282,0.011730205278592375,0.0021994134897360706,0.005131964809384164,0.009530791788856305,0.005865102639296188,0.005865102639296188,0.005865102639296188,0.005865102639296188,0.006598240469208211,0.002932551319648094,0.010997067448680353,0.0021994134897360706,0.011730205278592375,0.006598240469208211,0.007331378299120235,0.009530791788856305,0.0036656891495601175,0.002932551319648094,0.010997067448680353,0.010997067448680353,0.005865102639296188,0.007331378299120235,0.006598240469208211,0.006598240469208211,0.0036656891495601175,0.004398826979472141,0.007331378299120235,0.0036656891495601175,0.006598240469208211,0.008064516129032258,0.008064516129032258,0.013196480938416423,0.0036656891495601175,0.008064516129032258,0.006598240469208211,0.0036656891495601175,0.008064516129032258,0.005131964809384164,0.006598240469208211,0.005865102639296188,0.008064516129032258,0.010263929618768328,0.006598240469208211,0.0021994134897360706,0.005131964809384164,0.008797653958944282,0.007331378299120235,0.011730205278592375,0.005131964809384164,0.009530791788856305,0.004398826979472141,0.009530791788856305,0.013929618768328446,0.005865102639296188,0.008064516129032258,0.005865102639296188,0.0036656891495601175,0.008064516129032258,0.004398826979472141,0.010263929618768328,0.013196480938416423,0.002932551319648094,0.005865102639296188,0.0036656891495601175,0.004398826979472141,0.004398826979472141,0.005131964809384164,0.005131964809384164,0.0036656891495601175,0.0036656891495601175,0.005865102639296188,0.002932551319648094,0.004398826979472141
7,0.005853658536585366,0.004878048780487805,0.013658536585365854,0.005853658536585366,0.007804878048780488,0.00878048780487805,0.011707317073170732,0.005853658536585366,0.005853658536585366,0.005853658536585366,0.002926829268292683,0.005853658536585366,0.004878048780487805,0.006829268292682927,0.00975609756097561,0.005853658536585366,0.00975609756097561,0.011707317073170732,0.00878048780487805,0.00975609756097561,0.003902439024390244,0.004878048780487805,0.005853658536585366,0.003902439024390244,0.006829268292682927,0.00878048780487805,0.004878048780487805,0.003902439024390244,0.00878048780487805,0.00878048780487805,0.004878048780487805,0.004878048780487805,0.00975609756097561,0.005853658536585366,0.005853658536585366,0.003902439024390244,0.005853658536585366,0.003902439024390244,0.004878048780487805,0.007804878048780488,0.005853658536585366,0.002926829268292683,0.007804878048780488,0.007804878048780488,0.003902439024390244,0.007804878048780488,0.002926829268292683,0.004878048780487805,0.00975609756097561,0.005853658536585366,0.005853658536585366,0.006829268292682927,0.005853658536585366,0.003902439024390244,0.006829268292682927,0.00878048780487805,0.010731707317073172,0.00878048780487805,0.005853658536585366,0.005853658536585366,0.00878048780487805,0.006829268292682927,0.007804878048780488,0.006829268292682927,0.00878048780487805,0.006829268292682927,0.010731707317073172,0.00878048780487805,0.004878048780487805,0.006829268292682927,0.00878048780487805,0.006829268292682927,0.006829268292682927,0.006829268292682927,0.007804878048780488,0.006829268292682927,0.007804878048780488,0.00878048780487805,0.012682926829268294,0.00975609756097561,0.011707317073170732,0.00975609756097561,0.007804878048780488,0.004878048780487805,0.004878048780487805,0.00878048780487805,0.005853658536585366,0.005853658536585366,0.002926829268292683,0.004878048780487805,0.004878048780487805,0.006829268292682927,0.002926829268292683,0.004878048780487805,0.007804878048780488,0.003902439024390244,0.013658536585365854,0.006829268292682927,0.005853658536585366,0.003902439024390244,0.00878048780487805,0.006829268292682927,0.004878048780487805,0.003902439024390244,0.007804878048780488,0.006829268292682927,0.004878048780487805,0.005853658536585366,0.006829268292682927,0.002926829268292683,0.007804878048780488,0.00975609756097561,0.004878048780487805,0.004878048780487805,0.011707317073170732,0.00878048780487805,0.004878048780487805,0.005853658536585366,0.004878048780487805,0.005853658536585366,0.010731707317073172,0.004878048780487805,0.002926829268292683,0.007804878048780488,0.007804878048780488,0.004878048780487805,0.010731707317073172,0.005853658536585366,0.006829268292682927,0.004878048780487805,0.004878048780487805,0.006829268292682927,0.005853658536585366,0.011707317073170732,0.006829268292682927,0.007804878048780488,0.001951219512195122,0.007804878048780488,0.002926829268292683,0.010731707317073172,0.005853658536585366,0.003902439024390244,0.004878048780487805,0.003902439024390244,0.003902439024390244,0.00878048780487805,0.003902439024390244,0.002926829268292683,0.002926829268292683,0.007804878048780488
8,0.003896103896103896,0.003896103896103896,0.006493506493506494,0.003896103896103896,0.005194805194805195,0.0025974025974025974,0.007792207792207792,0.003896103896103896,0.006493506493506494,0.006493506493506494,0.007792207792207792,0.006493506493506494,0.01038961038961039,0.007792207792207792,0.005194805194805195,0.00909090909090909,0.003896103896103896,0.005194805194805195,0.005194805194805195,0.006493506493506494,0.007792207792207792,0.01038961038961039,0.005194805194805195,0.003896103896103896,0.003896103896103896,0.006493506493506494,0.01038961038961039,0.007792207792207792,0.006493506493506494,0.011688311688311689,0.005194805194805195,0.01038961038961039,0.005194805194805195,0.005194805194805195,0.01038961038961039,0.0025974025974025974,0.0025974025974025974,0.006493506493506494,0.003896103896103896,0.003896103896103896,0.007792207792207792,0.006493506493506494,0.005194805194805195,0.00909090909090909,0.007792207792207792,0.007792207792207792,0.006493506493506494,0.00909090909090909,0.006493506493506494,0.0025974025974025974,0.006493506493506494,0.003896103896103896,0.01038961038961039,0.003896103896103896,0.01038961038961039,0.00909090909090909,0.006493506493506494,0.005194805194805195,0.003896103896103896,0.007792207792207792,0.005194805194805195,0.003896103896103896,0.005194805194805195,0.007792207792207792,0.01038961038961039,0.003896103896103896,0.003896103896103896,0.006493506493506494,0.007792207792207792,0.005194805194805195,0.005194805194805195,0.005194805194805195,0.005194805194805195,0.014285714285714285,0.012987012987012988,0.007792207792207792,0.005194805194805195,0.005194805194805195,0.007792207792207792,0.007792207792207792,0.005194805194805195,0.006493506493506494,0.003896103896103896,0.006493506493506494,0.006493506493506494,0.007792207792207792,0.005194805194805195,0.003896103896103896,0.00909090909090909,0.00909090909090909,0.0025974025974025974,0.005194805194805195,0.005194805194805195,0.007792207792207792,0.006493506493506494,0.012987012987012988,0.006493506493506494,0.007792207792207792,0.0012987012987012987,0.005194805194805195,0.01038961038961039,0.005194805194805195,0.003896103896103896,0.006493506493506494,0.014285714285714285,0.006493506493506494,0.01038961038961039,0.005194805194805195,0.0025974025974025974,0.007792207792207792,0.01038961038961039,0.012987012987012988,0.01038961038961039,0.007792207792207792,0.01038961038961039,0.012987012987012988,0.0025974025974025974,0.01038961038961039,0.005194805194805195,0.006493506493506494,0.007792207792207792,0.007792207792207792,0.005194805194805195,0.014285714285714285,0.003896103896103896,0.007792207792207792,0.011688311688311689,0.005194805194805195,0.005194805194805195,0.0025974025974025974,0.006493506493506494,0.005194805194805195,0.007792207792207792,0.006493506493506494,0.003896103896103896,0.00909090909090909,0.007792207792207792,0.0025974025974025974,0.003896103896103896,0.005194805194805195,0.003896103896103896,0.00909090909090909,0.003896103896103896,0.003896103896103896,0.005194805194805195,0.005194805194805195,0.00909090909090909,0.007792207792207792,0.006493506493506494,0.007792207792207792
9,0.005221932114882507,0.005221932114882507,0.0039164490861618795,0.0039164490861618795,0.0039164490861618795,0.0039164490861618795,0.0013054830287206266,0.0039164490861618795,0.0026109660574412533,0.0039164490861618795,0.006527415143603133,0.006527415143603133,0.005221932114882507,0.005221932114882507,0.005221932114882507,0.007832898172323759,0.005221932114882507,0.005221932114882507,0.013054830287206266,0.010443864229765013,0.005221932114882507,0.009138381201044387,0.0039164490861618795,0.009138381201044387,0.006527415143603133,0.007832898172323759,0.005221932114882507,0.006527415143603133,0.0039164490861618795,0.009138381201044387,0.006527415143603133,0.006527415143603133,0.006527415143603133,0.006527415143603133,0.0039164490861618795,0.010443864229765013,0.005221932114882507,0.013054830287206266,0.007832898172323759,0.0039164490861618795,0.005221932114882507,0.006527415143603133,0.007832898172323759,0.005221932114882507,0.0039164490861618795,0.014360313315926894,0.0026109660574412533,0.010443864229765013,0.0039164490861618795,0.010443864229765013,0.006527415143603133,0.005221932114882507,0.009138381201044387,0.007832898172323759,0.005221932114882507,0.007832898172323759,0.006527415143603133,0.006527415143603133,0.009138381201044387,0.007832898172323759,0.0039164490861618795,0.006527415143603133,0.0026109660574412533,0.005221932114882507,0.006527415143603133,0.007832898172323759,0.006527415143603133,0.005221932114882507,0.009138381201044387,0.0039164490861618795,0.0013054830287206266,0.01174934725848564,0.0039164490861618795,0.0026109660574412533,0.006527415143603133,0.009138381201044387,0.006527415143603133,0.009138381201044387,0.006527415143603133,0.006527415143603133,0.005221932114882507,0.015665796344647518,0.007832898172323759,0.005221932114882507,0.010443864229765013,0.010443864229765013,0.005221932114882507,0.01174934725848564,0.006527415143603133,0.01174934725848564,0.007832898172323759,0.0039164490861618795,0.005221932114882507,0.005221932114882507,0.006527415143603133,0.0039164490861618795,0.005221932114882507,0.010443864229765013,0.006527415143603133,0.005221932114882507,0.007832898172323759,0.009138381201044387,0.006527415143603133,0.006527415143603133,0.0026109660574412533,0.01174934725848564,0.006527415143603133,0.006527415143603133,0.01174934725848564,0.007832898172323759,0.0039164490861618795,0.007832898172323759,0.009138381201044387,0.007832898172323759,0.0026109660574412533,0.005221932114882507,0.0026109660574412533,0.006527415143603133,0.006527415143603133,0.0026109660574412533,0.006527415143603133,0.0026109660574412533,0.010443864229765013,0.005221932114882507,0.006527415143603133,0.007832898172323759,0.007832898172323759,0.007832898172323759,0.006527415143603133,0.010443864229765013,0.007832898172323759,0.006527415143603133,0.005221932114882507,0.007832898172323759,0.0039164490861618795,0.005221932114882507,0.013054830287206266,0.007832898172323759,0.005221932114882507,0.010443864229765013,0.010443864229765013,0.010443864229765013,0.005221932114882507,0.006527415143603133,0.005221932114882507,0.007832898172323759,0.0013054830287206266,0.007832898172323759,0.0039164490861618795,0.005221932114882507
